chr	start	end	targetChr	targetStart	targetEnd
3	53300000	53310000	3	53700000	53710000
3	54850000	54860000	3	55470000	55480000
3	54850000	54860000	3	55730000	55740000
3	55480000	55490000	3	55730000	55740000
3	93990000	94000000	3	94070000	94080000
3	96860000	96870000	3	97710000	97720000
3	96860000	96870000	3	98010000	98020000
3	97790000	97800000	3	98020000	98030000
3	98040000	98050000	3	98320000	98330000
3	98040000	98050000	3	98570000	98580000
3	98040000	98050000	3	98810000	98820000
3	98590000	98600000	3	99770000	99780000
3	98600000	98610000	3	98800000	98810000
3	98820000	98830000	3	99170000	99180000
3	98810000	98820000	3	99760000	99770000
3	99020000	99030000	3	99680000	99690000
3	99820000	99830000	3	101190000	101200000
1	70220000	70230000	1	71060000	71070000
3	99840000	99850000	3	100250000	100260000
3	99830000	99840000	3	100320000	100330000
3	99830000	99840000	3	100590000	100600000
3	99840000	99850000	3	100060000	100070000
3	100070000	100080000	3	100240000	100250000
3	100310000	100320000	3	100590000	100600000
3	100320000	100330000	3	101380000	101390000
3	100720000	100730000	3	101650000	101660000
3	100730000	100740000	3	101380000	101390000
1	70340000	70350000	1	71060000	71070000
3	101070000	101080000	3	101630000	101640000
3	101800000	101810000	3	102530000	102540000
3	101810000	101820000	3	102220000	102230000
3	102230000	102240000	3	102530000	102540000
3	104100000	104110000	3	105510000	105520000
3	104270000	104280000	3	105370000	105380000
3	105680000	105690000	3	107120000	107130000
3	105860000	105870000	3	106200000	106210000
3	106820000	106830000	3	107050000	107060000
3	107230000	107240000	3	107740000	107750000
3	107230000	107240000	3	108470000	108480000
3	107230000	107240000	3	108550000	108560000
3	107260000	107270000	3	107420000	107430000
3	107250000	107260000	3	107540000	107550000
3	108490000	108500000	3	108910000	108920000
3	108660000	108670000	3	108910000	108920000
3	73870000	73880000	3	75160000	75170000
3	74270000	74280000	3	75160000	75170000
1	71570000	71580000	1	72610000	72620000
3	77030000	77040000	3	77250000	77260000
3	77040000	77050000	3	77310000	77320000
3	77340000	77350000	3	78630000	78640000
3	78650000	78660000	3	79030000	79040000
3	79520000	79530000	3	80680000	80690000
3	79520000	79530000	3	81230000	81240000
3	79520000	79530000	3	81330000	81340000
3	81580000	81590000	3	83520000	83530000
3	81660000	81670000	3	83520000	83530000
3	81870000	81880000	3	83520000	83530000
1	71580000	71590000	1	72040000	72050000
3	84540000	84550000	3	84960000	84970000
3	84540000	84550000	3	85350000	85360000
3	84540000	84550000	3	85570000	85580000
3	85820000	85830000	3	86560000	86570000
3	86770000	86780000	3	87080000	87090000
3	86770000	86780000	3	87160000	87170000
3	86770000	86780000	3	88000000	88010000
3	86770000	86780000	3	88170000	88180000
3	87220000	87230000	3	88160000	88170000
3	87250000	87260000	3	87500000	87510000
1	71710000	71720000	1	72030000	72040000
3	87280000	87290000	3	88000000	88010000
3	87770000	87780000	3	88000000	88010000
3	87770000	87780000	3	88110000	88120000
3	88210000	88220000	3	90090000	90100000
3	128080000	128090000	3	128600000	128610000
3	128420000	128430000	3	128590000	128600000
3	129480000	129490000	3	129820000	129830000
3	129630000	129640000	3	129930000	129940000
1	73450000	73460000	1	73670000	73680000
3	129640000	129650000	3	129820000	129830000
3	131040000	131050000	3	131790000	131800000
3	131040000	131050000	3	132020000	132030000
3	131040000	131050000	3	132180000	132190000
3	131790000	131800000	3	132020000	132030000
3	132250000	132260000	3	132330000	132340000
3	132530000	132540000	3	132640000	132650000
3	132720000	132730000	3	133580000	133590000
1	37890000	37900000	1	38830000	38840000
3	132730000	132740000	3	133920000	133930000
3	133040000	133050000	3	133380000	133390000
3	133810000	133820000	3	134210000	134220000
3	133810000	133820000	3	134470000	134480000
3	133930000	133940000	3	134210000	134220000
3	133930000	133940000	3	134470000	134480000
3	134220000	134230000	3	134460000	134470000
1	38020000	38030000	1	38830000	38840000
3	134300000	134310000	3	134470000	134480000
3	134600000	134610000	3	135890000	135900000
3	134590000	134600000	3	136040000	136050000
3	134790000	134800000	3	135500000	135510000
3	134790000	134800000	3	135890000	135900000
3	134790000	134800000	3	136040000	136050000
3	136070000	136080000	3	137010000	137020000
3	136060000	136070000	3	137950000	137960000
3	136080000	136090000	3	136380000	136390000
1	25890000	25900000	1	26000000	26010000
1	38030000	38040000	1	38580000	38590000
3	136180000	136190000	3	136740000	136750000
3	136760000	136770000	3	137010000	137020000
3	137110000	137120000	3	137950000	137960000
3	138180000	138190000	3	138920000	138930000
3	138470000	138480000	3	138910000	138920000
3	138410000	138420000	3	139320000	139330000
3	138590000	138600000	3	138910000	138920000
3	138600000	138610000	3	138680000	138690000
3	138690000	138700000	3	138910000	138920000
3	138690000	138700000	3	139330000	139340000
1	38600000	38610000	1	38820000	38830000
3	138940000	138950000	3	139200000	139210000
3	138940000	138950000	3	139320000	139330000
3	139110000	139120000	3	139320000	139330000
3	139420000	139430000	3	140860000	140870000
3	139930000	139940000	3	140860000	140870000
3	140120000	140130000	3	140860000	140870000
3	140900000	140910000	3	141190000	141200000
3	141000000	141010000	3	141190000	141200000
3	141300000	141310000	3	141450000	141460000
3	141460000	141470000	3	141910000	141920000
1	38860000	38870000	1	39070000	39080000
3	141460000	141470000	3	142000000	142010000
3	141470000	141480000	3	141550000	141560000
3	141570000	141580000	3	141910000	141920000
3	141570000	141580000	3	141990000	142000000
3	141730000	141740000	3	141850000	141860000
3	142130000	142140000	3	142990000	143000000
3	142580000	142590000	3	142990000	143000000
3	142580000	142590000	3	143670000	143680000
3	142580000	142590000	3	143760000	143770000
3	142580000	142590000	3	143960000	143970000
1	39100000	39110000	1	39260000	39270000
3	142830000	142840000	3	143750000	143760000
3	143010000	143020000	3	143760000	143770000
3	143020000	143030000	3	143670000	143680000
3	143120000	143130000	3	143650000	143660000
3	143770000	143780000	3	143850000	143860000
3	143780000	143790000	3	143950000	143960000
3	143890000	143900000	3	145770000	145780000
3	109530000	109540000	3	110310000	110320000
3	111710000	111720000	3	111960000	111970000
1	40060000	40070000	1	40980000	40990000
3	112120000	112130000	3	112300000	112310000
3	112120000	112130000	3	112530000	112540000
3	112320000	112330000	3	112520000	112530000
3	112640000	112650000	3	112980000	112990000
3	112730000	112740000	3	112980000	112990000
3	113040000	113050000	3	113620000	113630000
3	113050000	113060000	3	113280000	113290000
3	113130000	113140000	3	113280000	113290000
1	40140000	40150000	1	40410000	40420000
3	114150000	114160000	3	115810000	115820000
3	114370000	114380000	3	115800000	115810000
3	114370000	114380000	3	115160000	115170000
3	114370000	114380000	3	115680000	115690000
3	114820000	114830000	3	115800000	115810000
3	114830000	114840000	3	115680000	115690000
3	115090000	115100000	3	115790000	115800000
3	115210000	115220000	3	115690000	115700000
3	115210000	115220000	3	115810000	115820000
3	116140000	116150000	3	116750000	116760000
1	40590000	40600000	1	40950000	40960000
3	116770000	116780000	3	117520000	117530000
3	116770000	116780000	3	117710000	117720000
3	116860000	116870000	3	117520000	117530000
3	116860000	116870000	3	117710000	117720000
3	117020000	117030000	3	117350000	117360000
3	117020000	117030000	3	117430000	117440000
3	117020000	117030000	3	117520000	117530000
3	119270000	119280000	3	119350000	119360000
3	119270000	119280000	3	119680000	119690000
1	40600000	40610000	1	40840000	40850000
3	119890000	119900000	3	120140000	120150000
3	120240000	120250000	3	120410000	120420000
3	120240000	120250000	3	121510000	121520000
3	120420000	120430000	3	121520000	121530000
3	121550000	121560000	3	122090000	122100000
3	121550000	121560000	3	122250000	122260000
3	121550000	121560000	3	122360000	122370000
3	121550000	121560000	3	123240000	123250000
3	122100000	122110000	3	122260000	122270000
3	122390000	122400000	3	123260000	123270000
1	41280000	41290000	1	41420000	41430000
3	122560000	122570000	3	122670000	122680000
3	123320000	123330000	3	123480000	123490000
3	123640000	123650000	3	124550000	124560000
3	123740000	123750000	3	123970000	123980000
3	124010000	124020000	3	124280000	124290000
3	124010000	124020000	3	124470000	124480000
3	124010000	124020000	3	124540000	124550000
3	124350000	124360000	3	124540000	124550000
3	124570000	124580000	3	124680000	124690000
3	124750000	124760000	3	125580000	125590000
1	42320000	42330000	1	42660000	42670000
3	124760000	124770000	3	124900000	124910000
3	124920000	124930000	3	125570000	125580000
3	124990000	125000000	3	125430000	125440000
3	124990000	125000000	3	125570000	125580000
3	126250000	126260000	3	126380000	126390000
3	126510000	126520000	3	127540000	127550000
3	126520000	126530000	3	127460000	127470000
3	126680000	126690000	3	127540000	127550000
3	126750000	126760000	3	127450000	127460000
1	27100000	27110000	1	27280000	27290000
3	126980000	126990000	3	127540000	127550000
3	163480000	163490000	3	165180000	165190000
3	167390000	167400000	3	167680000	167690000
3	167390000	167400000	3	167740000	167750000
3	167390000	167400000	3	167880000	167890000
3	168050000	168060000	3	168160000	168170000
3	168040000	168050000	3	168840000	168850000
3	168200000	168210000	3	168850000	168860000
3	168210000	168220000	3	169740000	169750000
3	168510000	168520000	3	168840000	168850000
3	168860000	168870000	3	169730000	169740000
3	169130000	169140000	3	169740000	169750000
3	169140000	169150000	3	169290000	169300000
3	169140000	169150000	3	169570000	169580000
3	170300000	170310000	3	170400000	170410000
3	170960000	170970000	3	171560000	171570000
3	170960000	170970000	3	171760000	171770000
3	170960000	170970000	3	171830000	171840000
3	170960000	170970000	3	172340000	172350000
1	42780000	42790000	1	43070000	43080000
3	171050000	171060000	3	171560000	171570000
3	171170000	171180000	3	171560000	171570000
3	171630000	171640000	3	172340000	172350000
3	172330000	172340000	3	172660000	172670000
3	172490000	172500000	3	172590000	172600000
3	172810000	172820000	3	173550000	173560000
3	172820000	172830000	3	173040000	173050000
3	175420000	175430000	3	175930000	175940000
3	177050000	177060000	3	177350000	177360000
3	177060000	177070000	3	177180000	177190000
1	42920000	42930000	1	43070000	43080000
3	177200000	177210000	3	177350000	177360000
3	178430000	178440000	3	178960000	178970000
3	178440000	178450000	3	179310000	179320000
3	179010000	179020000	3	179310000	179320000
3	179920000	179930000	3	180590000	180600000
3	181210000	181220000	3	181700000	181710000
3	181330000	181340000	3	181690000	181700000
3	146060000	146070000	3	146590000	146600000
1	43220000	43230000	1	43410000	43420000
3	146200000	146210000	3	146320000	146330000
3	146210000	146220000	3	146570000	146580000
3	146330000	146340000	3	146570000	146580000
3	147120000	147130000	3	147610000	147620000
3	147110000	147120000	3	148070000	148080000
3	148300000	148310000	3	148930000	148940000
3	148370000	148380000	3	148710000	148720000
3	148380000	148390000	3	148630000	148640000
3	148950000	148960000	3	149270000	149280000
3	148950000	148960000	3	149480000	149490000
3	149120000	149130000	3	149260000	149270000
3	149940000	149950000	3	151140000	151150000
3	149950000	149960000	3	150200000	150210000
3	149950000	149960000	3	150490000	150500000
3	150220000	150230000	3	150490000	150500000
3	150290000	150300000	3	150490000	150500000
3	150520000	150530000	3	150860000	150870000
3	150530000	150540000	3	151140000	151150000
3	150580000	150590000	3	150720000	150730000
3	150720000	150730000	3	150860000	150870000
1	43520000	43530000	1	44040000	44050000
3	150780000	150790000	3	151140000	151150000
3	151160000	151170000	3	151280000	151290000
3	151160000	151170000	3	151830000	151840000
3	151160000	151170000	3	151910000	151920000
3	151290000	151300000	3	151830000	151840000
3	151290000	151300000	3	151910000	151920000
3	151290000	151300000	3	152450000	152460000
3	151440000	151450000	3	151830000	151840000
3	151440000	151450000	3	151910000	151920000
3	151450000	151460000	3	151650000	151660000
1	44220000	44230000	1	44590000	44600000
3	152180000	152190000	3	152440000	152450000
3	152190000	152200000	3	152270000	152280000
3	153020000	153030000	3	154020000	154030000
3	153030000	153040000	3	153770000	153780000
3	153030000	153040000	3	154250000	154260000
3	153040000	153050000	3	153590000	153600000
3	154320000	154330000	3	155070000	155080000
3	154330000	154340000	3	155320000	155330000
3	154330000	154340000	3	155710000	155720000
3	154750000	154760000	3	155160000	155170000
1	44370000	44380000	1	44590000	44600000
3	154750000	154760000	3	155320000	155330000
3	154760000	154770000	3	155070000	155080000
3	155180000	155190000	3	155310000	155320000
3	155350000	155360000	3	155700000	155710000
3	155880000	155890000	3	157150000	157160000
3	155990000	156000000	3	157480000	157490000
3	156000000	156010000	3	157130000	157140000
3	156000000	156010000	3	157200000	157210000
3	156150000	156160000	3	156520000	156530000
3	156150000	156160000	3	157130000	157140000
1	44810000	44820000	1	45310000	45320000
3	156540000	156550000	3	157120000	157130000
3	156550000	156560000	3	156660000	156670000
3	156670000	156680000	3	157130000	157140000
3	157200000	157210000	3	157490000	157500000
3	157530000	157540000	3	158780000	158790000
3	157610000	157620000	3	158310000	158320000
3	157610000	157620000	3	158430000	158440000
3	157860000	157870000	3	158430000	158440000
3	158840000	158850000	3	159250000	159260000
1	20210000	20220000	1	20490000	20500000
1	27850000	27860000	1	27980000	27990000
1	45010000	45020000	1	45300000	45310000
3	158830000	158840000	3	159800000	159810000
3	158830000	158840000	3	159990000	160000000
3	158910000	158920000	3	159250000	159260000
3	158910000	158920000	3	159800000	159810000
3	159090000	159100000	3	159240000	159250000
3	159260000	159270000	3	159800000	159810000
3	159260000	159270000	3	160000000	160010000
3	159320000	159330000	3	159800000	159810000
3	159820000	159830000	3	160000000	160010000
3	159880000	159890000	3	160000000	160010000
1	45360000	45370000	1	45480000	45490000
3	160020000	160030000	3	160340000	160350000
3	160020000	160030000	3	160410000	160420000
3	160440000	160450000	3	161410000	161420000
3	160700000	160710000	3	161410000	161420000
3	160700000	160710000	3	160930000	160940000
3	160700000	160710000	3	161260000	161270000
3	160940000	160950000	3	161410000	161420000
3	161270000	161280000	3	161410000	161420000
3	161550000	161560000	3	163490000	163500000
3	161850000	161860000	3	163490000	163500000
1	46030000	46040000	1	46180000	46190000
3	181210000	181220000	3	182250000	182260000
3	181210000	181220000	3	182670000	182680000
3	181320000	181330000	3	182680000	182690000
3	181710000	181720000	3	182250000	182260000
3	181710000	181720000	3	182680000	182690000
3	182710000	182720000	3	182830000	182840000
3	183120000	183130000	3	183380000	183390000
3	183180000	183190000	3	183380000	183390000
3	183460000	183470000	3	183760000	183770000
3	184360000	184370000	3	184780000	184790000
3	184370000	184380000	3	184530000	184540000
3	184560000	184570000	3	184780000	184790000
3	184870000	184880000	3	185180000	185190000
3	185680000	185690000	3	185760000	185770000
3	185930000	185940000	3	186790000	186800000
3	185960000	185970000	3	186550000	186560000
3	185980000	185990000	3	186240000	186250000
1	47180000	47190000	1	47720000	47730000
3	186590000	186600000	3	186790000	186800000
3	186840000	186850000	3	187160000	187170000
3	187210000	187220000	3	187690000	187700000
